Date,Destination,Ping,Lost,Measurment,Error
2021-11-30 23:30:10.200193,iperf.biznetnetworks.com,"[0.17886567115783691, 0.17801499366760254, 0.1783139705657959, 0.17835402488708496, 0.17794394493103027, 0.17880582809448242, 0.17867493629455566, 0.1781775951385498, 0.17817997932434082, 0.1784060001373291, 0.17860102653503418, 0.17790889739990234, 0.1785125732421875, 0.17830371856689453, 0.1782817840576172, 0.1781482696533203, 0.17865419387817383, 0.17828869819641113, 0.17819499969482422, 0.17799711227416992]",0.0,20,0
2021-11-30 23:30:13.600618,iperf.scottlinux.com,"[0.15796399116516113, 0.157487154006958, 0.15764284133911133, 0.15791034698486328, 0.15789198875427246, 0.15771889686584473, 0.15774226188659668, 0.15767145156860352, 0.15826630592346191, 0.1579892635345459, 0.157667875289917, 0.15822720527648926, 0.15754151344299316, 0.15753936767578125, 0.1575007438659668, 0.15776896476745605, 0.15790104866027832, 0.15749573707580566, 0.15793299674987793, 0.15805506706237793]",0.0,20,0
2021-11-30 23:30:14.642245,iperf.eenet.ee,"[0.0424036979675293, 0.04202079772949219, 0.04226970672607422, 0.04249691963195801, 0.042365312576293945, 0.04208850860595703, 0.0422670841217041, 0.04203510284423828, 0.04234790802001953, 0.042397260665893555, 0.042311668395996094, 0.04208183288574219, 0.04267406463623047, 0.04209542274475098, 0.042032480239868164, 0.04204869270324707, 0.04221820831298828, 0.0421905517578125, 0.042075395584106445, 0.04244875907897949]",0.0,20,0
2021-11-30 23:30:16.815415,speedtest.uztelecom.uz,"[0.09685850143432617, 0.09679388999938965, 0.09677529335021973, 0.09680819511413574, 0.09652471542358398, 0.0966637134552002, 0.09688115119934082, 0.09767270088195801, 0.0965576171875, 0.09674215316772461, 0.09702754020690918, 0.0971369743347168, 0.09698987007141113, 0.09680891036987305, 0.09696722030639648, 0.09686946868896484, 0.0967555046081543, 0.09660983085632324, 0.09649538993835449, 0.09657001495361328]",0.0,20,0
2021-11-30 23:30:17.555661,lille.testdebit.info,"[0.027034997940063477, 0.02668452262878418, 0.027162551879882812, 0.027471542358398438, 0.0266265869140625, 0.02708268165588379, 0.027032852172851562, 0.026853561401367188, 0.026502609252929688, 0.02706170082092285, 0.02669835090637207, 0.026919841766357422, 0.027071714401245117, 0.02705693244934082, 0.026937484741210938, 0.026917695999145508, 0.026651859283447266, 0.027113914489746094, 0.026784181594848633, 0.02667069435119629]",0.0,20,0
2021-11-30 23:30:22.074564,speedtest.serverius.net,"[0.0157623291015625, 0.01559758186340332, 0.01566147804260254, 0.015378475189208984, 0.015522956848144531, 0.015382528305053711, 'NaN', 0.01661205291748047, 0.017000913619995117, 0.016211748123168945, 0.018360137939453125, 0.016042709350585938, 0.016135454177856445, 0.016286373138427734, 0.017439842224121094, 0.015947580337524414, 0.01639842987060547, 0.01686239242553711, 0.01725482940673828, 0.01896500587463379]",0.05,20,0
2021-11-30 23:36:06.081476,iperf.biznetnetworks.com,"[0.17852163314819336, 0.17789864540100098, 0.17830491065979004, 0.17821550369262695, 0.1782820224761963, 0.1783297061920166, 0.17846989631652832, 0.17853283882141113, 0.17833614349365234, 0.1783609390258789, 0.1783604621887207, 0.17825889587402344, 0.17836380004882812, 0.17827558517456055, 0.17867136001586914, 0.17841720581054688, 0.1786329746246338, 0.17870163917541504, 0.1780996322631836, 0.1783125400543213]",0.0,20,0
2021-11-30 23:36:09.475714,iperf.scottlinux.com,"[0.1578364372253418, 0.15745234489440918, 0.1575007438659668, 0.15756916999816895, 0.15746784210205078, 0.15771722793579102, 0.15721964836120605, 0.15732884407043457, 0.1574404239654541, 0.15811538696289062, 0.15753769874572754, 0.15758800506591797, 0.15793871879577637, 0.1577131748199463, 0.15739989280700684, 0.15741991996765137, 0.15764355659484863, 0.15761876106262207, 0.15744757652282715, 0.1577596664428711]",0.0,20,0
2021-11-30 23:36:10.519005,iperf.eenet.ee,"[0.042386531829833984, 0.0419461727142334, 0.04192233085632324, 0.042320966720581055, 0.04221701622009277, 0.04203605651855469, 0.04225301742553711, 0.04224896430969238, 0.04212355613708496, 0.04206442832946777, 0.0422511100769043, 0.04232454299926758, 0.042337656021118164, 0.04222822189331055, 0.04191422462463379, 0.042255401611328125, 0.04196476936340332, 0.04218697547912598, 0.042505502700805664, 0.04245257377624512]",0.0,20,0
2021-11-30 23:36:12.691147,speedtest.uztelecom.uz,"[0.09678268432617188, 0.09687447547912598, 0.09673547744750977, 0.09658527374267578, 0.0965728759765625, 0.0964968204498291, 0.09649658203125, 0.0969696044921875, 0.09644198417663574, 0.09764432907104492, 0.09673428535461426, 0.09653329849243164, 0.09664630889892578, 0.09678053855895996, 0.09704208374023438, 0.09655475616455078, 0.09647393226623535, 0.09684634208679199, 0.09689879417419434, 0.09675455093383789]",0.0,20,0
2021-11-30 23:36:13.504353,lille.testdebit.info,"[0.02721858024597168, 0.026668548583984375, 0.026855945587158203, 0.027002334594726562, 0.026815176010131836, 0.026929378509521484, 0.02705836296081543, 0.026814937591552734, 0.026688098907470703, 0.027179956436157227, 0.02672433853149414, 0.026913881301879883, 0.026660442352294922, 0.02679276466369629, 0.026842594146728516, 0.027000904083251953, 0.027161598205566406, 0.026662826538085938, 0.026717185974121094, 0.026694059371948242]",0.0,20,0
2021-11-30 23:36:18.021201,speedtest.serverius.net,"[0.01571059226989746, 0.015427350997924805, 0.015390872955322266, 0.015413522720336914, 0.015402078628540039, 0.015398979187011719, 'NaN', 0.015552520751953125, 0.015519142150878906, 0.015608549118041992, 0.015676021575927734, 0.015571832656860352, 0.015490055084228516, 0.015610933303833008, 0.015413999557495117, 0.01557469367980957, 0.015607595443725586, 0.015561819076538086, 0.015484809875488281, 0.01525259017944336]",0.05,20,0
2021-11-30 23:42:14.541816,iperf.biznetnetworks.com,"[0.17856383323669434, 0.178086519241333, 0.17855095863342285, 0.17825770378112793, 0.17812585830688477, 0.17853498458862305, 0.17834258079528809, 0.17965960502624512, 0.17830896377563477, 0.1780991554260254, 0.17850518226623535, 0.1783161163330078, 0.1782543659210205, 0.17852449417114258, 0.1782059669494629, 0.17836976051330566, 0.17833971977233887, 0.17827892303466797, 0.17829322814941406, 0.17820024490356445]",0.0,20,0
2021-11-30 23:42:17.940969,iperf.scottlinux.com,"[0.15781140327453613, 0.15759062767028809, 0.1576089859008789, 0.15767836570739746, 0.1580181121826172, 0.15777301788330078, 0.1576085090637207, 0.1580512523651123, 0.15753507614135742, 0.15799522399902344, 0.15767455101013184, 0.15775752067565918, 0.1576852798461914, 0.15793371200561523, 0.15813040733337402, 0.15764856338500977, 0.15730738639831543, 0.15763044357299805, 0.15757369995117188, 0.1575765609741211]",0.0,20,0
2021-11-30 23:42:19.639849,iperf.eenet.ee,"[0.04272818565368652, 0.042301177978515625, 0.041867971420288086, 0.0423886775970459, 0.04206585884094238, 0.041956186294555664, 0.042299747467041016, 0.042066335678100586, 0.042258262634277344, 0.04229307174682617, 0.04206228256225586, 0.042110443115234375, 0.042144775390625, 0.04239082336425781, 0.04231619834899902, 0.04204559326171875, 0.042340993881225586, 0.042092084884643555, 0.041967153549194336, 0.042114973068237305]",0.0,20,0
2021-11-30 23:42:21.807468,speedtest.uztelecom.uz,"[0.09685325622558594, 0.09765291213989258, 0.09654712677001953, 0.09665703773498535, 0.09709668159484863, 0.09774994850158691, 0.09644365310668945, 0.09642148017883301, 0.09674382209777832, 0.09713888168334961, 0.09656167030334473, 0.09648823738098145, 0.09687232971191406, 0.0964963436126709, 0.09650850296020508, 0.09662842750549316, 0.09636330604553223, 0.09649300575256348, 0.09657096862792969, 0.09673285484313965]",0.0,20,0
2021-11-30 23:42:22.539101,lille.testdebit.info,"[0.02708578109741211, 0.027167797088623047, 0.02701091766357422, 0.027212858200073242, 0.02675771713256836, 0.026990652084350586, 0.026762962341308594, 0.027161121368408203, 0.026581287384033203, 0.026656389236450195, 0.027210712432861328, 0.02661418914794922, 0.02703571319580078, 0.026814699172973633, 0.02681565284729004, 0.027086734771728516, 0.02662038803100586, 0.02673649787902832, 0.02682185173034668, 0.027079105377197266]",0.0,20,0
2021-11-30 23:42:27.049706,speedtest.serverius.net,"[0.015909433364868164, 0.015281915664672852, 0.01550602912902832, 0.015456676483154297, 0.015391349792480469, 0.015780925750732422, 0.015403032302856445, 0.015341043472290039, 0.015466451644897461, 0.01540684700012207, 'NaN', 0.015584230422973633, 0.015514373779296875, 0.015528202056884766, 0.015392065048217773, 0.015226125717163086, 0.015683889389038086, 0.015553474426269531, 0.015489339828491211, 0.015446901321411133]",0.05,20,0
2021-11-30 23:48:07.338256,iperf.biznetnetworks.com,"[0.17868709564208984, 0.1784379482269287, 0.17863035202026367, 0.1785438060760498, 0.17833280563354492, 0.17846155166625977, 0.17850303649902344, 0.17828369140625, 0.1782515048980713, 0.17850971221923828, 0.17851471900939941, 0.17875194549560547, 0.17838191986083984, 0.17822718620300293, 0.17824888229370117, 0.17833280563354492, 0.17834758758544922, 0.17813873291015625, 0.1785740852355957, 0.1784663200378418]",0.0,20,0
2021-11-30 23:48:10.737929,iperf.scottlinux.com,"[0.15883946418762207, 0.15803861618041992, 0.15753388404846191, 0.1575770378112793, 0.1578207015991211, 0.1577763557434082, 0.1579592227935791, 0.1573960781097412, 0.15746212005615234, 0.15771031379699707, 0.15769410133361816, 0.15761995315551758, 0.15787339210510254, 0.1575181484222412, 0.15785002708435059, 0.15755200386047363, 0.15745019912719727, 0.15760397911071777, 0.15789151191711426, 0.1576850414276123]",0.0,20,0
2021-11-30 23:48:11.782943,iperf.eenet.ee,"[0.04264187812805176, 0.04219508171081543, 0.04217863082885742, 0.04188346862792969, 0.042319536209106445, 0.0420689582824707, 0.04230952262878418, 0.04247474670410156, 0.04230356216430664, 0.04218769073486328, 0.04223299026489258, 0.04191398620605469, 0.042423248291015625, 0.04198765754699707, 0.041936397552490234, 0.04238462448120117, 0.042104244232177734, 0.04177141189575195, 0.04229402542114258, 0.04232048988342285]",0.0,20,0
2021-11-30 23:48:13.953016,speedtest.uztelecom.uz,"[0.09688830375671387, 0.09672808647155762, 0.09686803817749023, 0.0967097282409668, 0.09657168388366699, 0.0970158576965332, 0.09694480895996094, 0.09658122062683105, 0.09673619270324707, 0.09663987159729004, 0.09659075736999512, 0.09652376174926758, 0.09702491760253906, 0.09667372703552246, 0.09653735160827637, 0.09699440002441406, 0.09676790237426758, 0.09693622589111328, 0.09691524505615234, 0.09700298309326172]",0.0,20,0
2021-11-30 23:48:14.688915,lille.testdebit.info,"[0.027158021926879883, 0.026987314224243164, 0.02688312530517578, 0.027137279510498047, 0.026860713958740234, 0.026709318161010742, 0.02656412124633789, 0.026870012283325195, 0.0267941951751709, 0.026706457138061523, 0.027052640914916992, 0.026901721954345703, 0.02691507339477539, 0.026990890502929688, 0.026659250259399414, 0.02677011489868164, 0.02670884132385254, 0.02666759490966797, 0.026877164840698242, 0.027002334594726562]",0.0,20,0
2021-11-30 23:48:19.205740,speedtest.serverius.net,"[0.015651702880859375, 0.015561103820800781, 0.015433549880981445, 0.015842437744140625, 0.015575170516967773, 0.015602588653564453, 'NaN', 0.015494108200073242, 0.015399932861328125, 0.015557289123535156, 0.015373706817626953, 0.01543879508972168, 0.01566290855407715, 0.015633821487426758, 0.015586376190185547, 0.01574254035949707, 0.015406608581542969, 0.015587806701660156, 0.015615224838256836, 0.015543222427368164]",0.05,20,0
2021-11-30 23:54:09.666123,iperf.biznetnetworks.com,"[0.17886924743652344, 0.17820239067077637, 0.17838549613952637, 0.17835116386413574, 0.178330659866333, 0.17813539505004883, 0.17789101600646973, 0.17836523056030273, 0.17915797233581543, 0.17851901054382324, 0.1789402961730957, 0.17875432968139648, 0.17787623405456543, 0.1783909797668457, 0.17821264266967773, 0.17818880081176758, 0.17824959754943848, 0.17828583717346191, 0.1783123016357422, 0.17807507514953613]",0.0,20,0
