Date,Serveur,Traceroute,Values
2021-11-26 19:00:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('182.253.100.185', '182.253.100.185'), ('182.253.100.185', '182.253.100.185'), ('117.102.109.186', '117.102.109.186')]","[('0.582', '0.358', '0.268'), ('1.067', '0.989', '1.080'), ('30.272', '30.034', '30.334'), ('30.027', '-1', '-1'), ('-1', '37.447', '*'), ('29.300', '-1', '-1'), ('50.113', '-1', '-1'), ('49.866', '45.869', '-1'), ('44.968', '-1', '-1'), ('-1', '40.054', '100ge16-2.core1.mrs1.he.net'), ('-1', '-1', '46.119'), ('278.732', '-1', '-1'), ('285.956', '-1', '-1'), ('277.981', '277.699', '-1')]"
2021-11-26 19:00:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.20.226', 'ae17.pcr1.fnt.cw.net'), ('195.2.9.126', 'ae15-pcr1.ptl.cw.net'), ('80.231.154.30', 'if-ae-55-2.tcore1.pye-paris.as6453.net'), ('195.2.2.153', 'ae5-xcr2.lax.cw.net'), ('195.2.24.97', 'ae1-xcr1.sje.cw.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('173.230.159.71', 'if-2-6.csw5-fnc1.linode.com'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('45.33.39.39', '45.33.39.39')]","[('0.532', '0.367', '0.437'), ('1.011', '0.905', '1.082'), ('30.155', '30.243', '29.661'), ('29.338', '-1', '-1'), ('29.012', '-1', '-1'), ('212.655', '-1', '-1'), ('193.751', '-1', '-1'), ('185.397', '167.702', '-1'), ('167.197', '175.278', '-1'), ('179.929', '-1', '-1'), ('167.689', '-1', '-1'), ('167.837', '-1', '-1'), ('167.888', '168.051', '-1'), ('167.511', '-1', '-1')]"
2021-11-26 19:00:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.18', '108.170.252.18'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('209.85.242.0', '209.85.242.0'), ('62.40.125.201', 'google.mx1.fra.de.geant.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.550', '0.360', '0.397'), ('1.205', '1.312', '0.846'), ('24.760', '24.806', '32.719'), ('32.082', '32.180', '-1'), ('31.819', '-1', '-1'), ('39.334', '28.012', '28.094'), ('-1', '-1', '-1'), ('35.340', '-1', '-1'), ('29.917', '-1', '-1'), ('-1', '71.156', 's-bb2-link.ip.twelve99.net'), ('54.964', '62.632', '55.808'), ('-1', '-1', '-1'), ('71.583', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:00:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.208', '108.170.251.208'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.538', '0.369', '0.478'), ('1.041', '1.056', '0.939'), ('45.768', '45.885', '37.666'), ('37.563', '-1', '-1'), ('101.155', '-1', '-1'), ('-1', '-1', '49.784'), ('-1', '-1', '-1'), ('161.314', '-1', '-1')]"
2021-11-26 19:00:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.539', '0.392', '0.295'), ('1.139', '1.333', '0.945'), ('38.117', '38.493', '45.606'), ('37.516', '-1', '-1'), ('45.708', '45.364', '37.033'), ('44.945', '-1', '-1'), ('50.465', '42.396', '-1'), ('65.994', '55.624', '-1'), ('55.422', '-1', '-1'), ('53.754', '53.998', '-1'), ('53.455', '52.183', '52.365'), ('51.937', '55.349', '55.439'), ('55.566', '55.679', '52.472'), ('-1', '-1', '60.292'), ('59.939', '54.593', '54.632')]"
2021-11-26 19:00:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.171', 'core-backbone.serverius.nl'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.100', '79.141.46.100.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.574', '0.430', '-1'), ('1.285', '1.190', '1.095'), ('43.214', '35.522', '35.214'), ('35.334', '35.032', '-1'), ('50.636', '50.769', '-1'), ('50.360', '-1', '-1'), ('48.658', '-1', '-1'), ('61.363', '-1', '-1'), ('-1', '55.059', '*'), ('-1', '45.240', '44.874'), ('-1', '52.523', '*'), ('56.001', '55.651', '45.837'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:15:02,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('72.52.92.86', '100ge11-1.core1.fra2.he.net'), ('72.52.92.86', '100ge11-1.core1.fra2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('182.253.100.193', '182.253.100.193'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.462', '0.328', '0.249'), ('1.018', '0.918', '0.831'), ('37.315', '48.028', '42.615'), ('37.027', '-1', '-1'), ('79.455', '-1', '-1'), ('47.278', '-1', '-1'), ('55.690', '56.050', '55.731'), ('49.596', '-1', '-1'), ('79.652', '-1', '-1'), ('58.333', '63.590', '-1'), ('52.322', '-1', '-1'), ('-1', '83.626', '88.936'), ('297.253', '-1', '-1'), ('275.129', '-1', '-1'), ('281.258', '-1', '-1')]"
2021-11-26 19:15:02,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('195.2.20.226', 'ae17.pcr1.fnt.cw.net'), ('195.2.16.230', 'ae37-pcr1.ptl.cw.net'), ('80.231.153.169', 'if-ae-55-4.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('80.231.130.23', 'if-ae-66-7.tcore3.nto-newyork.as6453.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('63.243.128.31', 'if-ae-0-2.tcore1.sqn-sanjose.as6453.net'), ('45.33.39.39', '45.33.39.39')]","[('0.519', '0.370', '0.424'), ('1.029', '0.917', '0.989'), ('37.881', '37.306', '37.425'), ('36.352', '-1', '-1'), ('36.220', '-1', '-1'), ('195.551', '-1', '-1'), ('192.726', '-1', '-1'), ('187.169', '186.027', '-1'), ('196.279', '-1', '-1'), ('201.236', '-1', '-1'), ('188.306', '-1', '-1'), ('185.677', '195.806', '-1'), ('192.338', '-1', '-1')]"
2021-11-26 19:15:02,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.208', '108.170.251.208'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('209.85.251.72', '209.85.251.72'), ('62.115.114.90', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('83.97.88.54', 'eenet-ias-eenet-gw.mx1.tal.ee.geant.net')]","[('0.473', '0.338', '-1'), ('1.727', '1.611', '-1'), ('39.250', '39.337', '39.477'), ('38.902', '-1', '-1'), ('49.139', '-1', '-1'), ('-1', '41.949', '47.199'), ('-1', '-1', '-1'), ('46.468', '-1', '-1'), ('72.803', '-1', '-1'), ('78.906', '-1', '-1'), ('69.311', '68.985', '-1'), ('-1', '-1', '-1'), ('84.257', '79.029', '-1'), ('69.129', '-1', '-1')]"
2021-11-26 19:15:02,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.144', '108.170.251.144'), ('142.250.234.45', '142.250.234.45'), ('*', '*'), ('209.85.240.165', '209.85.240.165'), ('195.158.0.242', '195.158.0.242')]","[('0.484', '-1', '-1'), ('1.018', '-1', '-1'), ('34.739', '34.411', '39.987'), ('34.192', '-1', '-1'), ('39.293', '-1', '-1'), ('38.944', '-1', '-1'), ('-1', '-1', '-1'), ('43.185', '35.850', '41.001'), ('142.330', '-1', '-1')]"
2021-11-26 19:15:02,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('209.85.172.113', '209.85.172.113'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('62.34.2.57', '62.34.2.57'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.488', '0.331', '-1'), ('1.012', '0.905', '-1'), ('37.148', '47.622', '36.717'), ('41.773', '41.858', '-1'), ('68.178', '51.983', '46.593'), ('52.030', '-1', '-1'), ('-1', '-1', '47.387'), ('56.893', '-1', '-1'), ('47.972', '47.521', '-1'), ('47.698', '50.817', '47.801'), ('52.852', '-1', '-1'), ('58.148', '-1', '-1'), ('52.978', '53.060', '-1'), ('-1', '-1', '52.785'), ('-1', '52.872', '53.297')]"
2021-11-26 19:15:02,speedtest.serverius.net (178.21.16.76),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('38.708', '38.278', '48.654'), ('43.135', '43.256', '-1'), ('53.484', '-1', '-1'), ('53.396', '-1', '-1'), ('42.758', '42.314', '-1'), ('47.579', '47.707', '-1'), ('-1', '53.276', '*'), ('-1', '-1', '42.251'), ('-1', '47.661', '79.141.46.100.available.above.net'), ('-1', '-1', '47.790'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:30:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('182.253.100.193', '182.253.100.193'), ('182.253.100.193', '182.253.100.193'), ('117.102.109.186', '117.102.109.186')]","[('0.515', '0.444', '0.314'), ('1.025', '0.835', '1.077'), ('47.149', '62.952', '47.099'), ('62.702', '-1', '-1'), ('-1', '62.499', 'ae46-0-xcr1.fix.cw.net'), ('62.073', '-1', '-1'), ('66.425', '66.436', '-1'), ('74.004', '-1', '-1'), ('-1', '64.567', '64.170'), ('63.569', '63.334', '-1'), ('-1', '79.051', '100ge16-2.core1.mrs1.he.net'), ('-1', '-1', '78.385'), ('302.162', '-1', '-1'), ('287.261', '-1', '-1'), ('294.589', '-1', '-1')]"
2021-11-26 19:30:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('80.231.153.20', 'if-ae-49-2.tcore1.pvu-paris.as6453.net'), ('195.2.24.241', 'et-7-1-0-xcr1.nyh.cw.net'), ('195.2.28.34', 'xe-0-2-1-xcr1.chg.cw.net'), ('80.231.130.23', 'if-ae-66-7.tcore3.nto-newyork.as6453.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('66.198.111.27', 'if-ae-34-14.tcore3.nto-newyork.as6453.net'), ('45.33.39.39', '45.33.39.39')]","[('1.584', '1.505', '1.449'), ('2.084', '2.024', '1.974'), ('46.855', '46.577', '54.634'), ('46.463', '54.300', '-1'), ('54.185', '46.703', '62.058'), ('206.335', '-1', '-1'), ('204.706', '-1', '-1'), ('211.284', '-1', '-1'), ('166.963', '-1', '-1'), ('200.439', '-1', '-1'), ('191.709', '-1', '-1'), ('189.312', '-1', '-1'), ('200.307', '-1', '-1')]"
2021-11-26 19:30:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.18', '108.170.252.18'), ('*', '*'), ('*', '*'), ('209.85.251.72', '209.85.251.72'), ('62.115.114.90', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.464', '0.288', '-1'), ('1.051', '-1', '-1'), ('45.958', '45.627', '53.474'), ('53.303', '-1', '-1'), ('60.575', '52.764', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '46.519', 'ffm-b5-link.ip.twelve99.net'), ('69.735', '-1', '-1'), ('-1', '101.257', '*'), ('79.605', '-1', '-1'), ('-1', '-1', '94.429'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:30:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.145', '108.170.251.145'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.491', '0.347', '0.441'), ('1.125', '1.002', '0.886'), ('44.992', '45.122', '45.333'), ('44.412', '-1', '-1'), ('44.279', '-1', '-1'), ('43.683', '-1', '-1'), ('-1', '-1', '-1'), ('40.366', '-1', '-1')]"
2021-11-26 19:30:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('62.34.2.57', '62.34.2.57'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('2.547', '2.370', '2.327'), ('2.099', '1.932', '1.834'), ('45.176', '45.267', '45.378'), ('52.891', '52.464', '44.256'), ('52.404', '-1', '-1'), ('52.212', '-1', '-1'), ('48.930', '-1', '-1'), ('56.483', '-1', '-1'), ('53.858', '-1', '-1'), ('60.532', '60.180', '60.515'), ('67.924', '-1', '-1'), ('-1', '-1', '75.564'), ('67.145', '63.600', '63.117'), ('-1', '54.840', '*'), ('-1', '47.147', '63.199')]"
2021-11-26 19:30:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('5.56.20.172', 'core-backbone.serverius.nl'), ('*', '*'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.98', '79.141.46.98.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.489', '-1', '-1'), ('1.056', '-1', '-1'), ('40.837', '40.562', '47.827'), ('40.343', '-1', '-1'), ('65.718', '64.789', '65.480'), ('54.700', '-1', '-1'), ('60.418', '-1', '-1'), ('-1', '-1', '-1'), ('53.437', '55.630', '-1'), ('-1', '47.805', '47.776'), ('-1', '55.137', '70.432'), ('-1', '61.696', '53.605'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:45:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.193.134', '100ge0-35.core2.gva1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('182.253.255.189', '182.253.255.189'), ('182.253.100.185', '182.253.100.185'), ('117.102.109.186', '117.102.109.186')]","[('0.538', '0.404', '0.398'), ('1.014', '0.834', '0.919'), ('44.453', '44.519', '49.251'), ('49.097', '-1', '-1'), ('53.945', '-1', '-1'), ('48.111', '-1', '-1'), ('55.655', '-1', '-1'), ('60.484', '45.784', '-1'), ('56.175', '-1', '-1'), ('47.545', '52.999', '-1'), ('95.483', '95.616', '-1'), ('292.704', '-1', '-1'), ('297.694', '-1', '-1'), ('292.233', '-1', '-1')]"
2021-11-26 19:45:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('80.231.153.20', 'if-ae-49-2.tcore1.pvu-paris.as6453.net'), ('80.231.154.30', 'if-ae-55-2.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('195.2.2.150', 'ae13-xcr1.pal.cw.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('173.230.159.69', 'if-2-6.csw6-fnc1.linode.com'), ('45.33.39.39', '45.33.39.39')]","[('0.446', '0.344', '0.288'), ('1.038', '0.986', '1.301'), ('41.093', '46.614', '46.316'), ('56.823', '57.039', '56.509'), ('56.649', '56.394', '-1'), ('200.861', '199.432', '-1'), ('209.698', '-1', '-1'), ('203.537', '-1', '-1'), ('186.131', '-1', '-1'), ('191.622', '-1', '-1'), ('186.056', '186.125', '-1'), ('186.158', '-1', '-1'), ('195.934', '-1', '-1')]"
2021-11-26 19:45:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.145', '108.170.251.145'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('62.115.153.214', 'ffm-b5-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.400', '0.333', '-1'), ('0.930', '0.876', '-1'), ('48.182', '42.915', '53.544'), ('37.506', '-1', '-1'), ('58.589', '-1', '-1'), ('53.410', '57.451', '-1'), ('-1', '-1', '-1'), ('-1', '42.283', '209.85.242.0'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('71.740', '-1', '-1'), ('74.209', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-26 19:45:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.19', '108.170.252.19'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.481', '0.345', '0.423'), ('1.039', '1.246', '0.818'), ('41.180', '49.275', '40.764'), ('40.657', '-1', '-1'), ('48.731', '-1', '-1'), ('48.111', '-1', '-1'), ('-1', '-1', '-1'), ('53.041', '-1', '-1')]"
