date,country,name,host,id,download,upload,ping,d
2021-11-20 02:10:01.835499,Belgium,Brussels,speedtest.combell.com:8080,5151,12625860.741501749,18801265.104577467,67.536,2.516926572807612
2021-11-20 02:20:02.412069,Belgium,Brussels,speedtest.combell.com:8080,5151,13214105.191327624,27464047.956827987,59.64,2.516926572807612
2021-11-20 02:30:02.169576,NaN
2021-11-20 02:40:01.791459,Belgium,Brussels,speedtest.combell.com:8080,5151,11244338.045361865,20663154.82741249,50.363,2.516926572807612
2021-11-20 02:50:02.019885,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,12147213.613132194,14190403.7538444,100.643,84.05371466055735
2021-11-20 03:00:01.997113,NaN
2021-11-20 03:10:01.956188,Belgium,Brussels,speedtest.combell.com:8080,5151,14214498.898814954,15736051.86160159,59.707,2.516926572807612
2021-11-20 03:20:01.999859,Belgium,Brussels,speedtest.combell.com:8080,5151,15113141.18200725,12076789.095080815,54.581,2.516926572807612
2021-11-20 03:30:01.671544,NaN
2021-11-20 03:40:01.813613,Belgium,Brussels,speedtest.combell.com:8080,5151,22116675.58646517,17239572.324938267,63.733,2.516926572807612
2021-11-20 03:50:02.256314,Belgium,Brussels,speedtest.combell.com:8080,5151,18220453.90103587,17457561.669215295,58.535,2.516926572807612
2021-11-20 04:00:02.468110,NaN
2021-11-20 04:10:02.195344,Belgium,Brussels,speedtest.combell.com:8080,5151,13330450.115337092,13720059.83389914,65.3,2.516926572807612
2021-11-20 04:20:02.145389,Belgium,Brussels,speedtest.combell.com:8080,5151,11304904.41215637,14020796.368863938,41.236,2.516926572807612
2021-11-20 04:30:02.038094,NaN
2021-11-20 04:40:01.524012,Belgium,Brussels,speedtest.combell.com:8080,5151,14814694.348575532,22626355.24275645,64.669,2.516926572807612
2021-11-20 04:50:02.049331,Belgium,Brussels,speedtest.combell.com:8080,5151,15663943.146898031,21634207.902600445,57.168,2.516926572807612
2021-11-20 05:00:02.150244,NaN
2021-11-20 05:10:01.707643,France,Reims,reims.testdebit.info:8080,5813,11251042.028520567,15561690.98545361,77.222,175.40765534708154
2021-11-20 05:20:01.652952,France,Reims,reims.testdebit.info:8080,5813,14421479.68328888,23849166.698891573,75.867,175.40765534708154
2021-11-20 05:30:01.598231,NaN
2021-11-20 05:40:01.727312,France,Reims,reims.testdebit.info:8080,5813,11120162.217050595,10167760.43364888,74.448,175.40765534708154
2021-11-20 05:50:02.167304,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,10462085.915593889,14659649.951765148,71.769,38.95973714577232
2021-11-20 06:00:02.174604,NaN
2021-11-20 06:10:01.739074,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,13262221.218939401,14148332.982788967,67.017,38.95973714577232
2021-11-20 06:20:01.915932,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,9989744.520915797,15645939.179830391,61.303,38.95973714577232
2021-11-20 06:30:02.179028,NaN
2021-11-20 06:40:02.118478,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,13763351.673078524,22662425.909233764,61.29,38.95973714577232
2021-11-20 06:50:01.494324,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,9182126.553653706,5366275.88203694,50.462,38.95973714577232
2021-11-20 07:00:02.013374,NaN
2021-11-20 07:10:02.321957,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,12027065.90772655,15090543.826907765,69.738,38.95973714577232
2021-11-20 07:20:02.223932,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,15637259.201355664,13737459.403093593,67.983,38.95973714577232
2021-11-20 07:30:02.227065,NaN
2021-11-20 07:40:01.784220,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,11582185.2892794,11185585.840757502,61.19,38.95973714577232
2021-11-20 07:50:02.369822,Belgium,Sint-Niklaas,speedtest.1ago.be:8080,45320,9546211.776155114,12680924.114421245,59.662,38.95973714577232
2021-11-20 08:00:01.933896,NaN
2021-11-20 08:10:02.332388,France,Lille,lille3.speedtest.orange.fr:8080,29544,16379476.196179323,25058230.71053283,70.656,93.48115012002118
2021-11-20 08:20:01.877415,France,Lille,lille3.speedtest.orange.fr:8080,29544,10801588.398062509,22060881.605056953,37.654,93.48115012002118
2021-11-20 08:30:01.981140,NaN
2021-11-20 08:40:01.927377,Belgium,Diegem,speedtest.cu.be:8080,2848,12218046.229178645,28636219.349430192,65.872,9.642357583130497
2021-11-20 08:50:01.783517,Belgium,Diegem,speedtest.cu.be:8080,2848,11113283.428429296,23414141.906831402,54.443,9.642357583130497
2021-11-20 09:00:02.132498,NaN
2021-11-20 09:10:01.716957,Belgium,Diegem,speedtest.cu.be:8080,2848,11938746.174361598,21677807.234683074,41.173,9.642357583130497
2021-11-20 09:20:02.455799,Belgium,Diegem,speedtest.cu.be:8080,2848,8226036.974911876,13501476.023184022,63.452,9.642357583130497
2021-11-20 09:30:01.542996,NaN
2021-11-20 09:40:01.593832,Belgium,Diegem,speedtest.cu.be:8080,2848,14156592.918730857,36107510.33483976,61.73,9.642357583130497
2021-11-20 09:50:02.177576,Belgium,Diegem,speedtest.cu.be:8080,2848,11478697.235991888,21131868.5040246,51.791,9.642357583130497
2021-11-20 10:00:02.371770,NaN
2021-11-20 10:10:01.885324,Belgium,Diegem,speedtest.cu.be:8080,2848,10497952.507486625,18967297.864778183,58.479,9.642357583130497
2021-11-20 10:20:02.184205,Belgium,Diegem,speedtest.cu.be:8080,2848,12138319.093041686,10958561.100396529,35.79,9.642357583130497
2021-11-20 10:30:02.286470,NaN
2021-11-20 10:40:02.422453,Belgium,Diegem,speedtest.cu.be:8080,2848,13851348.025689,14579814.196938362,68.876,9.642357583130497
2021-11-20 10:50:02.181292,France,Paris,speedtest-ookla-prod-001-par.ff.avast.com:8080,16676,14684873.515060393,28522520.789893977,57.562,260.2692987107374
2021-11-20 11:00:01.527228,NaN
2021-11-20 11:10:01.534311,Belgium,Diegem,speedtest.cu.be:8080,2848,12854597.56415121,27905608.61917983,61.248,9.642357583130497
2021-11-20 11:20:02.230529,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,25398687.776040547,11956337.097449586,71.284,253.1703955514489
2021-11-20 11:30:02.435584,NaN
2021-11-20 11:40:01.884331,France,Paris,speedtest.ineside.com:8080,42647,13138888.918502638,17718252.81586877,71.638,260.2692987107374
2021-11-20 11:50:02.000086,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,26323449.97959285,13953581.717008369,75.575,253.1703955514489
2021-11-20 12:00:02.288711,NaN
2021-11-20 12:10:01.497218,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,21736363.67802804,13509903.943500552,58.076,253.1703955514489
2021-11-20 12:20:02.232931,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,20674951.52981342,10952656.638067689,37.014,253.1703955514489
2021-11-20 12:30:02.101815,NaN
2021-11-20 12:40:01.963227,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,27722005.70798093,9106404.87124866,53.431,253.1703955514489
2021-11-20 12:50:01.835442,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,47194491.6115559,4137225.8252274143,55.736,253.1703955514489
2021-11-20 13:00:01.464370,NaN
2021-11-20 13:10:02.213974,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,27214995.653023504,14852329.558744185,67.683,253.1703955514489
2021-11-20 13:20:02.025648,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,24600195.29633267,9338897.538645608,58.558,253.1703955514489
2021-11-20 13:30:02.071936,NaN
