Date,Destination,Ping,Lost,Measurment,Error
2021-11-19 20:42:15.381031,speedtest.uztelecom.uz,"[0.12447381019592285, 0.1247706413269043, 0.12489461898803711, 0.11487317085266113, 0.11512994766235352, 0.11518049240112305, 0.12572240829467773, 0.11511588096618652, 0.12597227096557617, 0.12478137016296387, 0.12514400482177734, 0.12490177154541016, 0.125044584274292, 0.12489509582519531, 0.12496829032897949, 0.12509799003601074, 0.12491106986999512, 0.1249852180480957, 0.12482476234436035, 0.12505555152893066]",0.0,20,0
2021-11-19 20:48:02.537531,iperf.par2.as49434.net,"[0.0314640998840332, 0.03731274604797363, 0.03788948059082031, 0.03768348693847656, 0.03796744346618652, 0.03771781921386719, 0.03732728958129883, 0.03761863708496094, 0.037850379943847656, 0.03773975372314453, 0.038064002990722656, 0.03767275810241699, 0.038048744201660156, 0.03764057159423828, 0.03748273849487305, 0.03760862350463867, 0.03692483901977539, 0.03711128234863281, 0.03704333305358887, 0.03722548484802246]",0.0,20,0
2021-11-19 20:48:07.817280,iperf.biznetnetworks.com,"[0.2599952220916748, 0.2609434127807617, 0.26084375381469727, 0.26096129417419434, 0.2610037326812744, 0.2609879970550537, 0.26111507415771484, 0.2606780529022217, 0.26090335845947266, 0.2609677314758301, 0.2607231140136719, 0.26101255416870117, 0.26085972785949707, 0.26090097427368164, 0.26088738441467285, 0.26048874855041504, 0.2610142230987549, 0.2607452869415283, 0.2608332633972168, 0.2602834701538086]",0.0,20,0
2021-11-19 20:48:11.337501,iperf.scottlinux.com,"[0.17327594757080078, 0.17352294921875, 0.17367148399353027, 0.17385482788085938, 0.1726531982421875, 0.17291927337646484, 0.17293596267700195, 0.1730189323425293, 0.17295360565185547, 0.1730039119720459, 0.1728074550628662, 0.17270660400390625, 0.17298650741577148, 0.17287540435791016, 0.17317533493041992, 0.17270541191101074, 0.17306971549987793, 0.1729748249053955, 0.17313766479492188, 0.17278075218200684]",0.0,20,0
2021-11-19 20:48:16.553419,iperf.eenet.ee,"[0.060324907302856445, 0.05300259590148926, 0.0529170036315918, 0.05297207832336426, 0.05309939384460449, 0.05296730995178223, 0.05309009552001953, 0.053061485290527344, 0.053105831146240234, 0.053044795989990234, 0.05313992500305176, 'NaN', 0.06784319877624512, 0.07034492492675781, 0.07035970687866211, 0.07037544250488281, 0.0703275203704834, 0.07041764259338379, 0.07028579711914062, 0.07037019729614258]",0.05,20,0
2021-11-19 20:48:19.353045,speedtest.uztelecom.uz,"[0.13647842407226562, 0.13691473007202148, 0.13707208633422852, 0.13686370849609375, 0.13704371452331543, 0.1370537281036377, 0.13702082633972168, 0.13677144050598145, 0.1368110179901123, 0.13700318336486816, 0.13695263862609863, 0.13691973686218262, 0.1366748809814453, 0.13683199882507324, 0.13681244850158691, 0.1368703842163086, 0.13607168197631836, 0.1374518871307373, 0.13782095909118652, 0.1376791000366211]",0.0,20,0
2021-11-19 20:54:02.634690,iperf.par2.as49434.net,"[0.04727816581726074, 0.053418636322021484, 0.05356192588806152, 0.05361628532409668, 0.053598642349243164, 0.0537714958190918, 0.05362367630004883, 0.05388236045837402, 0.05345940589904785, 0.05307459831237793, 0.053246259689331055, 0.05293393135070801, 0.05302786827087402, 0.05292367935180664, 0.05306506156921387, 0.05280494689941406, 0.05305218696594238, 0.05302786827087402, 0.05281472206115723, 0.05281376838684082]",0.0,20,0
2021-11-19 20:54:08.250330,iperf.biznetnetworks.com,"[0.27617383003234863, 0.27685070037841797, 0.2768065929412842, 0.27703261375427246, 0.2768115997314453, 0.27675724029541016, 0.27684807777404785, 0.27694058418273926, 0.27691078186035156, 0.27692604064941406, 0.2767980098724365, 0.27685999870300293, 0.2767603397369385, 0.2769153118133545, 0.27686071395874023, 0.2768697738647461, 0.2767784595489502, 0.2767806053161621, 0.27315473556518555, 0.277515172958374]",0.0,20,0
2021-11-19 20:54:12.082780,iperf.scottlinux.com,"[0.1896209716796875, 0.1888430118560791, 0.18898510932922363, 0.18918824195861816, 0.18871140480041504, 0.1889045238494873, 0.18904423713684082, 0.18894243240356445, 0.18890881538391113, 0.18888163566589355, 0.18903899192810059, 0.18892908096313477, 0.1889948844909668, 0.18915009498596191, 0.18863368034362793, 0.18894362449645996, 0.18903589248657227, 0.18868303298950195, 0.18897485733032227, 0.1810014247894287]",0.0,20,0
2021-11-19 20:54:13.370370,iperf.eenet.ee,"[0.06037712097167969, 0.060944557189941406, 0.061130523681640625, 0.06090807914733887, 0.06108450889587402, 0.06120419502258301, 0.06091499328613281, 0.06109285354614258, 0.06047654151916504, 0.06070828437805176, 0.060903072357177734, 0.060707807540893555, 0.061000823974609375, 0.06880903244018555, 0.06063961982727051, 0.06110024452209473, 0.06184101104736328, 0.05948996543884277, 0.060904741287231445, 0.061374664306640625]",0.0,20,0
2021-11-19 20:54:15.930741,speedtest.uztelecom.uz,"[0.12540984153747559, 0.1257481575012207, 0.12564635276794434, 0.12557053565979004, 0.12596487998962402, 0.12538456916809082, 0.12489080429077148, 0.1250157356262207, 0.12505507469177246, 0.1247856616973877, 0.12497234344482422, 0.12514162063598633, 0.125030517578125, 0.12498188018798828, 0.12475967407226562, 0.12503933906555176, 0.12497138977050781, 0.12495541572570801, 0.12495875358581543, 0.12491226196289062]",0.0,20,0
2021-11-19 21:00:03.414529,iperf.par2.as49434.net,"[0.045937299728393555, 0.053056955337524414, 0.05352520942687988, 0.05315113067626953, 0.05230402946472168, 0.05340313911437988, 0.05385184288024902, 0.049361228942871094, 0.05353236198425293, 0.0533595085144043, 0.05360722541809082, 0.053772687911987305, 0.05371689796447754, 0.05334901809692383, 0.05347323417663574, 0.05358719825744629, 0.05376100540161133, 0.0534207820892334, 0.053711891174316406, 0.05362081527709961]",0.0,20,0
2021-11-19 21:00:09.126891,iperf.biznetnetworks.com,"[0.28656864166259766, 0.27718544006347656, 0.28609371185302734, 0.27695441246032715, 0.28628039360046387, 0.2862892150878906, 0.276935338973999, 0.2956080436706543, 0.28624629974365234, 0.29568004608154297, 0.2768380641937256, 0.2769768238067627, 0.27683568000793457, 0.2765939235687256, 0.276792049407959, 0.2772047519683838, 0.28704309463500977, 0.29636430740356445, 0.2768559455871582, 0.277113676071167]",0.0,20,0
2021-11-19 21:00:13.037468,iperf.scottlinux.com,"[0.19228863716125488, 0.19301271438598633, 0.19288349151611328, 0.19308042526245117, 0.19293570518493652, 0.1929917335510254, 0.19302058219909668, 0.19295525550842285, 0.1928548812866211, 0.19303393363952637, 0.19295644760131836, 0.19292736053466797, 0.19307851791381836, 0.19283771514892578, 0.19563579559326172, 0.19690871238708496, 0.1889488697052002, 0.1891472339630127, 0.18822765350341797, 0.18875479698181152]",0.0,20,0
2021-11-19 21:00:14.477410,iperf.eenet.ee,"[0.06822824478149414, 0.06888699531555176, 0.06875252723693848, 0.0684511661529541, 0.06946849822998047, 0.06977200508117676, 0.06995153427124023, 0.06973958015441895, 0.0699012279510498, 0.06970047950744629, 0.06989169120788574, 0.06980586051940918, 0.07004952430725098, 0.0693962574005127, 0.06904959678649902, 0.06891965866088867, 0.06906819343566895, 0.06905889511108398, 0.06914091110229492, 0.06888079643249512]",0.0,20,0
2021-11-19 21:00:17.485553,speedtest.uztelecom.uz,"[0.13533926010131836, 0.14095330238342285, 0.14115285873413086, 0.1407177448272705, 0.1409451961517334, 0.14100861549377441, 0.1410372257232666, 0.14098763465881348, 0.1410222053527832, 0.1409595012664795, 0.14100885391235352, 0.1409769058227539, 0.14100861549377441, 0.1409282684326172, 0.14104557037353516, 0.14098644256591797, 0.1409909725189209, 0.14082741737365723, 0.14083290100097656, 0.14092063903808594]",0.0,20,0
2021-11-19 21:06:02.997699,iperf.par2.as49434.net,"[0.0554499626159668, 0.06239008903503418, 0.053597450256347656, 0.05342268943786621, 0.05377340316772461, 0.05381369590759277, 0.053926706314086914, 0.05375313758850098, 0.05378532409667969, 0.05351734161376953, 0.05356097221374512, 0.052892446517944336, 0.05282187461853027, 0.05218029022216797, 0.0527040958404541, 0.052783966064453125, 0.05296063423156738, 0.052980661392211914, 0.053011178970336914, 0.05300593376159668]",0.0,20,0
2021-11-19 21:06:08.607013,iperf.biznetnetworks.com,"[0.2758975028991699, 0.27671146392822266, 0.27681851387023926, 0.27675366401672363, 0.2767674922943115, 0.276949405670166, 0.27677011489868164, 0.28615307807922363, 0.2769737243652344, 0.27691006660461426, 0.276808500289917, 0.2768268585205078, 0.276761531829834, 0.2770731449127197, 0.27710747718811035, 0.2761569023132324, 0.27693939208984375, 0.277040958404541, 0.27759599685668945, 0.2777831554412842]",0.0,20,0
2021-11-19 21:06:12.547539,iperf.scottlinux.com,"[0.19222521781921387, 0.21139883995056152, 0.19278526306152344, 0.20230722427368164, 0.19292807579040527, 0.19309592247009277, 0.19296836853027344, 0.19273161888122559, 0.1929936408996582, 0.19307374954223633, 0.1926136016845703, 0.2023329734802246, 0.1928708553314209, 0.19302845001220703, 0.192918062210083, 0.19279193878173828, 0.19294953346252441, 0.21338677406311035, 0.174332857131958, 0.17434120178222656]",0.0,20,0
