Date,Serveur,Traceroute,Values
2021-11-26 12:42:22,lille.testdebit.info,"[('130.104.151.254', 'CtStevin.sri.ucl.ac.be'), ('130.104.254.229', 'CtPythagore.sri.ucl.ac.be'), ('10.255.217.2', 'OsPythagore.sri.ucl.ac.be'), ('193.191.3.85', 'r1.lln.belnet.net'), ('10.28.87.213', '10.28.87.213'), ('*', '*'), ('154.25.12.245', 'be2525.rcr21.bru01.atlas.cogentco.com'), ('130.117.48.233', 'be3674.ccr41.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('42.173', '13.796', '45.109'), ('1.927', '1.614', '1.446'), ('1.519', '1.481', '1.439'), ('2.008', '2.980', '1.743'), ('2.525', '2.473', '2.571'), ('*', '*', '*'), ('5.782', '5.617', '6.208'), ('11.905', '8.604', '8.529'), ('9.301', '11.100', '9.234'), ('8.652', '', ''), ('14.510', '12.987', '13.326'), ('*', '14.117', '14.347'), ('15.133', '12.736', '13.553'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*')]"
2021-11-26 12:42:22,speedtest.serverius.net,"[('130.104.151.254', 'CtStevin.sri.ucl.ac.be'), ('130.104.254.229', 'CtPythagore.sri.ucl.ac.be'), ('10.255.217.2', 'OsPythagore.sri.ucl.ac.be'), ('193.191.3.85', 'r1.lln.belnet.net'), ('10.28.17.154', '10.28.17.154'), ('194.53.172.71', 'retn.bnix.net'), ('87.245.232.44', 'ae0-3.RT.SRV.DRO.NL.retn.net'), ('87.245.246.51', 'GW-Serverius.retn.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('4.618', '4.351', '3.359'), ('2.464', '5.065', '3.923'), ('3.452', '1.851', '1.701'), ('4.236', '5.067', '6.439'), ('4.971', '3.470', '4.703'), ('3.153', '3.836', '3.195'), ('11.195', '8.563', '7.066'), ('9.126', '10.584', '8.089'), ('10.066', '20.347', '14.036'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*')]"
2021-11-26 16:02:33,iperf.scottlinux.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('80.231.153.20', 'if-ae-49-2.tcore1.pvu-paris.as6453.net'), ('80.231.153.169', 'if-ae-55-4.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('80.231.130.195', 'if-ae-66-8.tcore3.nto-newyork.as6453.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('63.243.128.31', 'if-ae-0-2.tcore1.sqn-sanjose.as6453.net'), ('216.6.33.114', '216.6.33.114'), ('173.230.159.87', 'if-2-4.csw6-fnc1.linode.com'), ('45.33.39.39', 'iperf.scottlinux.com')]","[('0.987', '0.900', '0.881'), ('1.546', '1.392', '1.497'), ('190.535', '90.106', '80.308'), ('87.266', '40.423', '48.061'), ('64.684', '56.784', '47.272'), ('208.045', '306.712', '263.216'), ('248.257', '205.059', '205.419'), ('307.186', '308.076', '203.002'), ('213.627', '306.822', '307.191'), ('207.822', '307.362', '307.521'), ('306.866', '307.096', '307.103'), ('307.193', '233.518', '307.112'), ('307.165', '307.001', ''), ('272.919', '307.023', '308.396'), ('305.042', '', '203.456')]"
2021-11-26 16:02:33,iperf.eenet.ee,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.18', '108.170.252.18'), ('*', '*'), ('*', '*'), ('209.85.242.0', '209.85.242.0'), ('62.115.124.118', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('83.97.88.54', 'eenet-ias-eenet-gw.mx1.tal.ee.geant.net')]","[('0.770', '1.017', '1.071'), ('1.749', '2.449', '1.289'), ('50.331', '45.865', '208.336'), ('63.586', '67.217', '90.897'), ('184.878', '54.946', '48.162'), ('*', '*', '*'), ('*', '*', '*'), ('75.682', '50.574', '47.423'), ('88.525', '81.998', '96.045'), ('231.486', '204.082', '204.229'), ('101.097', '203.396', '86.241'), ('*', '*', '*'), ('84.584', '87.311', '88.082'), ('*', '*', '98.603')]"
2021-11-26 16:02:33,speedtest.uztelecom.uz,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.82', '108.170.252.82'), ('*', '*'), ('*', '*'), ('195.158.0.242', 'ta234-p86.uzpak.uz')]","[('0.890', '0.818', '0.971'), ('1.468', '1.946', '1.342'), ('65.960', '61.693', '63.971'), ('178.520', '2323.524', '62.317'), ('72.093', '63.571', '56.321'), ('*', '*', '*'), ('*', '*', '*'), ('*', '208.016', '203.937')]"
2021-11-26 16:02:33,lille.testdebit.info,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('*', '*'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('62.34.2.57', '62.34.2.57'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('1.198', '0.781', '0.765'), ('1.367', '1.361', '1.303'), ('84.702', '77.118', '71.941'), ('64.440', '63.456', '93.862'), ('122.534', '138.142', '29.363'), ('40.076', '34.919', '180.307'), ('*', '*', '*'), ('183.391', '68.885', '72.403'), ('71.720', '84.231', '79.204'), ('88.206', '78.360', '72.274'), ('87.698', '84.818', '88.020'), ('95.902', '93.620', '146.432'), ('78.016', '66.887', '71.944'), ('*', '*', '*'), ('60.706', '37.257', '51.966')]"
2021-11-26 16:02:33,speedtest.serverius.net,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.170', 'core-backbone.serverius.nl'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('1.014', '1.077', '1.025'), ('2.174', '2.090', '1.469'), ('42.674', '21.804', '39.880'), ('32.350', '37.250', '32.026'), ('23.886', '34.846', '32.099'), ('39.807', '39.487', '43.175'), ('39.924', '46.924', '43.979'), ('48.474', '52.077', '59.775'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*')]"
2021-11-26 16:19:57,iperf.biznetnetworks.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('184.104.195.14', 've950.core2.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('72.52.92.86', '100ge11-1.core1.fra2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.105.65.13', '100ge14-2.core1.sin1.he.net'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('86.340', '0.894', '0.871'), ('1.510', '1.484', '1.352'), ('214.567', '233.668', '338.651'), ('85.603', '32.853', '32.101'), ('147.589', '35.366', '32.458'), ('136.128', '40.189', '32.216'), ('32.666', '51.928', '48.308'), ('47.424', '203.715', '206.661'), ('202.799', '191.731', '183.762'), ('191.926', '306.649', '307.422'), ('204.727', '203.904', '205.040'), ('204.662', '204.070', '204.828'), ('513.236', '511.592', '512.268'), ('511.875', '535.068', '612.908'), ('410.286', '', '399.948')]"
2021-11-26 16:19:57,iperf.scottlinux.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.20.226', 'ae17.pcr1.fnt.cw.net'), ('195.2.9.126', 'ae15-pcr1.ptl.cw.net'), ('195.2.24.241', 'et-7-1-0-xcr1.nyh.cw.net'), ('195.2.28.34', 'xe-0-2-1-xcr1.chg.cw.net'), ('195.2.24.97', 'ae1-xcr1.sje.cw.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('173.230.159.69', 'if-2-6.csw6-fnc1.linode.com'), ('45.33.39.39', 'iperf.scottlinux.com')]","[('0.816', '0.820', '0.797'), ('1.955', '1.524', '1.308'), ('289.251', '305.051', '203.960'), ('307.406', '305.612', '307.029'), ('307.066', '307.149', '204.591'), ('511.688', '', '388.444'), ('611.625', '282.955', '204.157'), ('307.099', '264.496', '306.840'), ('204.801', '204.809', '204.200'), ('204.956', '200.121', '199.921'), ('199.619', '235.272', '307.299'), ('205.251', '306.422', '195.107'), ('213.516', '', '194.369')]"
2021-11-26 16:19:57,iperf.eenet.ee,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.208', '108.170.251.208'), ('*', '*'), ('*', '*'), ('62.115.153.214', 'ffm-b5-link.ip.twelve99.net'), ('62.115.124.118', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.151.17', 'teliacarrier.gw.eenet.ee')]","[('0.893', '0.807', '0.763'), ('1.380', '1.462', '1.299'), ('48.492', '45.895', '48.145'), ('47.813', '54.460', '47.418'), ('48.491', '43.463', '47.952'), ('*', '*', '*'), ('*', '*', '*'), ('38.184', '38.766', '38.066'), ('68.995', '68.515', '69.327'), ('63.698', '', '')]"
2021-11-26 16:19:57,speedtest.uztelecom.uz,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.208', '108.170.251.208'), ('142.250.234.45', '142.250.234.45'), ('*', '*'), ('195.158.0.242', 'ta234-p86.uzpak.uz')]","[('2.663', '1.002', '1.049'), ('1.902', '1.456', '1.428'), ('49.514', '81.202', '48.251'), ('47.802', '35.644', '40.245'), ('142.812', '54.361', '162.508'), ('55.007', '34.511', '39.143'), ('*', '*', '*'), ('233.936', '203.050', '205.070')]"
2021-11-26 16:19:57,lille.testdebit.info,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.14.73', 'be3001.agr41.fra03.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('1.134', '1.765', '1.136'), ('1.489', '1.922', '1.404'), ('46.490', '46.759', '56.146'), ('55.590', '45.449', '40.421'), ('47.622', '47.409', '40.405'), ('46.994', '47.869', '39.357'), ('39.913', '49.971', '48.040'), ('80.010', '48.514', '48.505'), ('55.487', '51.658', '47.273'), ('49.281', '55.745', '54.923'), ('64.623', '54.198', '47.971'), ('56.090', '', ''), ('56.384', '55.396', '48.557'), ('*', '*', '*'), ('54.464', '49.229', '56.936')]"
2021-11-26 16:19:57,speedtest.serverius.net,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('*', '*'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('1.036', '0.917', '0.773'), ('1.462', '1.560', '1.487'), ('46.676', '61.484', '55.935'), ('56.002', '45.715', '48.165'), ('55.933', '55.688', '47.095'), ('48.543', '47.223', '47.799'), ('56.189', '63.491', '55.907'), ('*', '*', '*'), ('73.532', '55.281', '64.506'), ('55.392', '52.742', '48.398'), ('47.136', '48.737', '63.674'), ('48.054', '54.017', '63.454'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*')]"
2021-11-26 16:40:35,iperf.biznetnetworks.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('184.104.193.134', '100ge0-35.core2.gva1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('27.50.33.110', 'biznet-networks.gigabitethernet2-6.core1.sin1.he.net'), ('182.253.255.181', '182.253.255.181'), ('182.253.100.193', '182.253.100.193'), ('117.102.109.186', '117.102.109.186')]","[('2.372', '1.222', '0.898'), ('1.484', '1.279', '1.267'), ('38.462', '35.292', '36.077'), ('30.991', '32.203', '34.784'), ('40.332', '39.594', '40.668'), ('38.997', '41.422', '35.989'), ('45.285', '43.681', '44.790'), ('*', '45.182', '45.689'), ('47.938', '47.415', ''), ('63.185', '63.899', '54.907'), ('365.123', '304.187', '311.985'), ('301.406', '307.562', '305.631'), ('307.895', '311.099', '302.645'), ('312.027', '', '300.536')]"
2021-11-26 16:40:35,iperf.scottlinux.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('195.2.16.230', 'ae37-pcr1.ptl.cw.net'), ('195.2.24.241', 'et-7-1-0-xcr1.nyh.cw.net'), ('195.2.28.34', 'xe-0-2-1-xcr1.chg.cw.net'), ('195.2.24.97', 'ae1-xcr1.sje.cw.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('173.230.159.87', 'if-2-4.csw6-fnc1.linode.com'), ('45.33.39.39', 'iperf.scottlinux.com')]","[('0.821', '0.869', '1.268'), ('1.402', '1.259', '1.674'), ('37.622', '37.980', '32.258'), ('48.151', '37.965', '32.458'), ('40.772', '54.775', '39.160'), ('249.305', '210.114', '302.335'), ('203.674', '206.512', '203.183'), ('204.133', '307.155', '307.583'), ('204.430', '203.703', '204.693'), ('205.324', '204.879', '202.658'), ('307.687', '204.033', '205.197'), ('204.348', '307.040', '203.698'), ('307.414', '', '')]"
2021-11-26 16:40:35,iperf.eenet.ee,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.145', '108.170.251.145'), ('*', '*'), ('*', '*'), ('209.85.251.72', '209.85.251.72'), ('62.115.151.22', 'win-b2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('62.115.151.17', 'teliacarrier.gw.eenet.ee')]","[('2.993', '0.973', '1.230'), ('2.119', '2.111', '1.862'), ('126.225', '23.513', '21.725'), ('33.589', '135.152', '31.335'), ('31.880', '28.404', '21.207'), ('*', '*', '*'), ('*', '*', '*'), ('39.695', '38.616', '39.283'), ('65.179', '55.770', '55.926'), ('79.877', '87.753', '82.001'), ('85.588', '71.385', '72.043'), ('*', '*', '*'), ('81.395', '83.905', '87.900'), ('*', '*', '64.861')]"
2021-11-26 16:40:35,speedtest.uztelecom.uz,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.144', '108.170.251.144'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('209.85.240.165', '209.85.240.165'), ('195.158.0.242', 'ta234-p86.uzpak.uz')]","[('0.887', '0.778', '0.975'), ('2.049', '1.696', '1.778'), ('52.906', '38.501', '39.869'), ('39.934', '40.240', '39.176'), ('55.893', '39.755', '40.202'), ('48.937', '39.855', '47.892'), ('*', '*', '*'), ('44.992', '45.556', '42.810'), ('218.772', '204.210', '203.962')]"
2021-11-26 16:40:35,lille.testdebit.info,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('130.117.15.85', 'be3051.agr41.fra03.atlas.cogentco.com'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('1.335', '1.380', '1.157'), ('1.569', '1.286', '1.305'), ('47.616', '51.145', '43.109'), ('42.707', '50.117', '42.273'), ('52.948', '42.489', '42.627'), ('42.155', '60.154', '64.679'), ('55.081', '56.005', '42.396'), ('53.410', '52.347', '53.246'), ('63.967', '53.318', '52.876'), ('53.295', '63.329', '53.662'), ('53.089', '58.314', '64.142'), ('53.234', '63.249', '53.212'), ('53.339', '52.959', '52.762'), ('*', '*', '*'), ('60.941', '61.905', '51.883')]"
2021-11-26 16:40:35,speedtest.serverius.net,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('*', '*'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.736', '0.785', '1.022'), ('1.629', '1.749', '1.370'), ('41.940', '41.250', '42.650'), ('42.755', '51.290', '42.937'), ('42.306', '42.374', '42.599'), ('42.717', '42.263', '42.632'), ('42.742', '42.422', '53.171'), ('*', '*', '*'), ('49.470', '42.406', '42.324'), ('42.801', '52.180', '42.973'), ('53.333', '51.900', '43.587'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*'), ('*', '*', '*')]"
2021-11-26 16:50:41,iperf.biznetnetworks.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('*', '*'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('27.50.33.110', 'biznet-networks.gigabitethernet2-6.core1.sin1.he.net'), ('182.253.255.46', '182.253.255.46'), ('182.253.100.193', '182.253.100.193'), ('117.102.109.186', '117.102.109.186')]","[('5.139', '0.843', '0.801'), ('1.383', '1.467', '1.265'), ('48.894', '54.345', '55.949'), ('48.079', '52.295', '47.931'), ('*', '72.551', '63.508'), ('47.769', '47.964', '48.236'), ('55.624', '55.312', '47.932'), ('55.468', '55.490', '47.793'), ('*', '*', '*'), ('72.754', '156.784', '74.242'), ('296.101', '306.586', '307.294'), ('307.295', '283.664', '287.005'), ('350.126', '406.807', '307.186'), ('278.666', '', '278.290')]"
2021-11-26 16:50:41,iperf.scottlinux.com,"[('192.168.42.1', '_gateway'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.20.226', 'ae17.pcr1.fnt.cw.net'), ('195.2.16.230', 'ae37-pcr1.ptl.cw.net'), ('195.2.24.241', 'et-7-1-0-xcr1.nyh.cw.net'), ('195.2.31.5', '195.2.31.5'), ('195.2.24.97', 'ae1-xcr1.sje.cw.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('173.230.159.85', 'if-2-4.csw5-fnc1.linode.com'), ('45.33.39.39', 'iperf.scottlinux.com')]","[('0.724', '0.774', '1.259'), ('1.394', '1.297', '1.298'), ('38.498', '41.696', '39.993'), ('40.351', '37.583', '39.527'), ('40.202', '38.934', '40.018'), ('210.476', '192.766', '188.559'), ('232.118', '190.165', '191.855'), ('231.129', '204.048', '205.690'), ('203.586', '205.555', '203.343'), ('205.010', '204.584', '206.391'), ('202.750', '306.880', '204.711'), ('204.581', '272.324', '204.784'), ('*', '274.237', '')]"
